VAR,Variable,UNIT,Measure,COU,Country,YEA,Year,Value,Flag Codes,Flags
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,IND,India,2007,2007,1183209.5,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,IND,India,2008,2008,1200669.8,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,IND,India,2009,2009,1217726.2,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,IND,India,2010,2010,1234281.2,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,IND,India,2011,2011,1250287.9,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,IND,India,2012,2012,1265780.2,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,IND,India,2013,2013,1280842.1,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,IND,India,2014,2014,1295600.8,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,IND,India,2015,2015,1310152.4,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,IND,India,2016,2016,1324517.3,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,IND,India,2017,2017,1338676.8,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,IND,India,2018,2018,1352642.3,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,IND,India,2019,2019,1366417.8,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,IND,India,2020,2020,1380004.4,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,IDN,Indonesia,2005,2005,226289.5,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,IDN,Indonesia,2006,2006,229318.3,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,IDN,Indonesia,2007,2007,232374.2,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,IDN,Indonesia,2008,2008,235469.8,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,IDN,Indonesia,2009,2009,238620.6,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,IDN,Indonesia,2010,2010,241834.2,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,IDN,Indonesia,2011,2011,245116,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,IDN,Indonesia,2012,2012,248451.7,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,IDN,Indonesia,2013,2013,251805.3,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,IDN,Indonesia,2014,2014,255128.1,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,IDN,Indonesia,2015,2015,255587.9,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,IDN,Indonesia,2016,2016,258496.5,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,IDN,Indonesia,2017,2017,261355.5,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,IDN,Indonesia,2018,2018,264161.6,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,IDN,Indonesia,2019,2019,266911.9,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,IDN,Indonesia,2020,2020,269603.4,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,ISR,Israel,2005,2005,6930.1,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,ISR,Israel,2006,2006,7053.7,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,ISR,Israel,2007,2007,7180.1,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,ISR,Israel,2008,2008,7308.8,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,ISR,Israel,2009,2009,7485.6,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,ISR,Israel,2010,2010,7623.6,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,ISR,Israel,2011,2011,7765.8,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,ISR,Israel,2012,2012,7910.5,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,ISR,Israel,2013,2013,8059.5,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,ISR,Israel,2014,2014,8215.7,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,ISR,Israel,2015,2015,8380.1,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,ISR,Israel,2016,2016,8546,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,ISR,Israel,2017,2017,8713.3,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,ISR,Israel,2018,2018,8882.8,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,ISR,Israel,2019,2019,9054,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,ISR,Israel,2020,2020,9215.1,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,RUS,Russia,2005,2005,143113.9,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,RUS,Russia,2006,2006,142487.3,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,RUS,Russia,2007,2007,142114.9,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,RUS,Russia,2008,2008,141956.4,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,RUS,Russia,2009,2009,141909.2,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,RUS,Russia,2010,2010,142390,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,RUS,Russia,2011,2011,142960.9,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,RUS,Russia,2012,2012,143201.7,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,RUS,Russia,2013,2013,143507,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,RUS,Russia,2014,2014,143819.7,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,RUS,Russia,2015,2015,146406,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,RUS,Russia,2016,2016,146674.5,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,RUS,Russia,2017,2017,146842.4,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,RUS,Russia,2018,2018,146830.6,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,RUS,Russia,2019,2019,146764.7,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,RUS,Russia,2020,2020,146459.8,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,SVN,Slovenia,2005,2005,2000.5,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,SVN,Slovenia,2006,2006,2006.9,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,SVN,Slovenia,2007,2007,2018.1,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,SVN,Slovenia,2008,2008,2021.3,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,SVN,Slovenia,2009,2009,2039.7,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,SVN,Slovenia,2010,2010,2048.6,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,SVN,Slovenia,2011,2011,2052.8,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,SVN,Slovenia,2012,2012,2057.2,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,SVN,Slovenia,2013,2013,2060,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,SVN,Slovenia,2014,2014,2062,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,SVN,Slovenia,2015,2015,2063.5,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,SVN,Slovenia,2016,2016,2065,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,SVN,Slovenia,2017,2017,2066.4,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,SVN,Slovenia,2018,2018,2073.9,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,SVN,Slovenia,2019,2019,2088.4,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,SVN,Slovenia,2020,2020,2102.4,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,ZAF,South Africa,2005,2005,47920.5,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,ZAF,South Africa,2006,2006,48486.7,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,ZAF,South Africa,2007,2007,49098.8,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,ZAF,South Africa,2008,2008,49757.5,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,ZAF,South Africa,2009,2009,50469.1,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,ZAF,South Africa,2010,2010,51226.1,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,ZAF,South Africa,2011,2011,52018.4,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,ZAF,South Africa,2012,2012,52827.9,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,ZAF,South Africa,2013,2013,53649.1,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,ZAF,South Africa,2014,2014,54488.4,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,ZAF,South Africa,2015,2015,55319.8,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,ZAF,South Africa,2016,2016,56140.8,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,ZAF,South Africa,2017,2017,56991,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,ZAF,South Africa,2018,2018,57859.4,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,ZAF,South Africa,2019,2019,58726.8,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,ZAF,South Africa,2020,2020,59538.7,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,COL,Colombia,2005,2005,42888.6,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,COL,Colombia,2006,2006,43406,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,COL,Colombia,2007,2007,43926.9,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,COL,Colombia,2008,2008,44451.1,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,COL,Colombia,2009,2009,44978.8,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,COL,Colombia,2010,2010,45509.6,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,COL,Colombia,2011,2011,46044.6,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,COL,Colombia,2012,2012,46581.8,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,COL,Colombia,2013,2013,47121.1,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,COL,Colombia,2014,2014,47661.8,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,COL,Colombia,2015,2015,48203.4,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,COL,Colombia,2016,2016,48747.7,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,COL,Colombia,2017,2017,49291.6,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,COL,Colombia,2018,2018,49834.2,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,COL,Colombia,2019,2019,50374.5,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,COL,Colombia,2020,2020,50911.7,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,LTU,Lithuania,2005,2005,3322.5,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,LTU,Lithuania,2006,2006,3269.9,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,LTU,Lithuania,2007,2007,3231.3,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,LTU,Lithuania,2008,2008,3198.2,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,LTU,Lithuania,2009,2009,3162.9,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,LTU,Lithuania,2010,2010,3097.3,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,LTU,Lithuania,2011,2011,3028.1,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,LTU,Lithuania,2012,2012,2987.8,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,LTU,Lithuania,2013,2013,2957.7,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,LTU,Lithuania,2014,2014,2932.4,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,LTU,Lithuania,2015,2015,2904.9,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,LTU,Lithuania,2016,2016,2868.2,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,LTU,Lithuania,2017,2017,2828.4,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,LTU,Lithuania,2018,2018,2801.5,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,LTU,Lithuania,2019,2019,2794.1,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,LTU,Lithuania,2020,2020,2794.9,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,LVA,Latvia,2005,2005,2238.8,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,LVA,Latvia,2006,2006,2218.4,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,LVA,Latvia,2007,2007,2200.3,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,LVA,Latvia,2008,2008,2177.3,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,LVA,Latvia,2009,2009,2141.7,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,LVA,Latvia,2010,2010,2097.6,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,LVA,Latvia,2011,2011,2059.7,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,LVA,Latvia,2012,2012,2034.3,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,LVA,Latvia,2013,2013,2012.6,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,LVA,Latvia,2014,2014,1993.8,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,LVA,Latvia,2015,2015,1977.5,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,LVA,Latvia,2016,2016,1959.5,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,LVA,Latvia,2017,2017,1942.2,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,LVA,Latvia,2018,2018,1927.2,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,LVA,Latvia,2019,2019,1913.8,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,LVA,Latvia,2020,2020,1900.4,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,CRI,Costa Rica,2005,2005,4215.2,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,CRI,Costa Rica,2006,2006,4278.7,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,CRI,Costa Rica,2007,2007,4340.4,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,CRI,Costa Rica,2008,2008,4404.1,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,CRI,Costa Rica,2009,2009,4469.3,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,CRI,Costa Rica,2010,2010,4533.9,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,CRI,Costa Rica,2011,2011,4592.1,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,CRI,Costa Rica,2012,2012,4652.5,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,CRI,Costa Rica,2013,2013,4713.2,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,CRI,Costa Rica,2014,2014,4773.1,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,CRI,Costa Rica,2015,2015,4832.2,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,CRI,Costa Rica,2016,2016,4890.4,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,CRI,Costa Rica,2017,2017,4947.5,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,CRI,Costa Rica,2018,2018,5003.4,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,CRI,Costa Rica,2019,2019,5058,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,CRI,Costa Rica,2020,2020,5111.2,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,HRV,Croatia,2005,2005,4311.7,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,HRV,Croatia,2006,2006,4313,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,HRV,Croatia,2007,2007,4312.7,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,HRV,Croatia,2008,2008,4310.9,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,HRV,Croatia,2009,2009,4306.3,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,HRV,Croatia,2010,2010,4296.4,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,HRV,Croatia,2011,2011,4282.9,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,HRV,Croatia,2012,2012,4269.1,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,HRV,Croatia,2013,2013,4254.5,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,HRV,Croatia,2014,2014,4236.1,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,HRV,Croatia,2015,2015,4208,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,HRV,Croatia,2016,2016,4172.4,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,HRV,Croatia,2017,2017,4129.9,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,HRV,Croatia,2018,2018,4090.9,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,HRV,Croatia,2019,2019,4067.2,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,HRV,Croatia,2020,2020,4047.3,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,BGR,Bulgaria,2005,2005,7659,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,BGR,Bulgaria,2006,2006,7601,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,BGR,Bulgaria,2007,2007,7545.3,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,BGR,Bulgaria,2008,2008,7492.6,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,BGR,Bulgaria,2009,2009,7444.4,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,BGR,Bulgaria,2010,2010,7395.6,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,BGR,Bulgaria,2011,2011,7348.3,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,BGR,Bulgaria,2012,2012,7305.9,,
DEMODOMP,"Total population, incl. France Metropolitan + D.O.M. (overseas departments)",EFFPEREF,Thousands of persons,BGR,Bulgaria,2013,2013,7265.1,,
